!CSV A.01.01,,,,,,,,
!Keysight Technologies,E5080A,MY55100348,A.12.55.09,,,,,
!Date: Thursday, April 25, 2019 16:56:09,,,,,,
!Source: Standard,,,,,,,,
,,,,,,,,
BEGIN CH1_DATA,,,,,,,,
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
5205880000,0.34372199,138.53175,0.65626311,-26.108477,0.65641207,-26.039522,0.28873405,-123.30869
5205886000,0.34372082,138.52168,0.65592545,-26.11091,0.65655422,-26.016405,0.28822085,-123.30334
5205892000,0.34401006,138.53024,0.65620822,-26.123846,0.65614235,-26.033875,0.28820613,-123.36845
5205898000,0.3435899,138.53903,0.65640134,-26.136396,0.65609556,-26.064301,0.28853506,-123.33782
5205904000,0.34342572,138.48308,0.65622514,-26.126438,0.65619111,-26.01689,0.28880021,-123.29501
5205910000,0.34395835,138.59824,0.65610069,-26.117697,0.65604323,-26.007523,0.28833887,-123.38469
5205916000,0.34390593,138.53989,0.65582961,-26.109104,0.65577751,-26.074348,0.28849423,-123.37399
5205922000,0.34351376,138.53897,0.65604722,-26.14694,0.65631688,-26.039976,0.28896213,-123.32233
5205928000,0.34356439,138.52058,0.65605241,-26.151838,0.65604681,-26.074877,0.28827003,-123.44183
5205934000,0.34404027,138.49834,0.65634888,-26.126123,0.65635145,-26.055,0.28801712,-123.35763
5205940000,0.34371057,138.54068,0.65615869,-26.162325,0.65616238,-26.056559,0.28852478,-123.34543
5205946000,0.3432706,138.58066,0.65589136,-26.127327,0.65590703,-26.097759,0.28839505,-123.3689
5205952000,0.34340042,138.52267,0.6562081,-26.138672,0.65583301,-26.103031,0.28876486,-123.35655
5205958000,0.34401217,138.55725,0.65606111,-26.121277,0.65611196,-26.074749,0.28852355,-123.4032
5205964000,0.34394908,138.51645,0.65663457,-26.142864,0.65601802,-26.056154,0.28853795,-123.40469
5205970000,0.34386262,138.53835,0.65611792,-26.142605,0.6564362,-26.073292,0.28890234,-123.52113
5205976000,0.34356037,138.47018,0.65590727,-26.15378,0.65615743,-26.120848,0.28806153,-123.32243
5205982000,0.34382513,138.52824,0.65618092,-26.155365,0.65608108,-26.079374,0.28885436,-123.49116
5205988000,0.34381878,138.54362,0.6561659,-26.160282,0.65619349,-26.11055,0.28844711,-123.45026
5205994000,0.34363568,138.51894,0.65624273,-26.177717,0.65594941,-26.111959,0.28821048,-123.45426
5206000000,0.34372759,138.49901,0.65589851,-26.170017,0.65644574,-26.129053,0.28868291,-123.4759
5206006000,0.34323278,138.51286,0.65594411,-26.190556,0.65613759,-26.109188,0.28847432,-123.40964
5206012000,0.34380499,138.57149,0.65620011,-26.17993,0.65610963,-26.118107,0.28837314,-123.34725
5206018000,0.34355381,138.57149,0.65617049,-26.188597,0.65560925,-26.116129,0.28882879,-123.37959
5206024000,0.34377676,138.44989,0.65586472,-26.214983,0.65644872,-26.082798,0.28853405,-123.4185
5206030000,0.34368223,138.51166,0.6561926,-26.166088,0.6560595,-26.092489,0.28870395,-123.3333
5206036000,0.34379283,138.57133,0.65559554,-26.174479,0.65597171,-26.145243,0.28843972,-123.48727
5206042000,0.34382418,138.56006,0.65601522,-26.18222,0.65610147,-26.12849,0.28893253,-123.39697
5206048000,0.34395072,138.50993,0.6563164,-26.19083,0.65613008,-26.11565,0.28884503,-123.4595
5206054000,0.34391433,138.50029,0.65625781,-26.163857,0.65591949,-26.134996,0.28860438,-123.56501
5206060000,0.34363645,138.50172,0.65569133,-26.23387,0.65645266,-26.16894,0.28879923,-123.57562
5206066000,0.34420729,138.52762,0.65621799,-26.217131,0.65597236,-26.137995,0.28877217,-123.59648
5206072000,0.34363154,138.5069,0.65609461,-26.219212,0.65571898,-26.123024,0.28915083,-123.54595
5206078000,0.34386617,138.53133,0.65573925,-26.22978,0.65594149,-26.115549,0.28850344,-123.48485
5206084000,0.34421381,138.51689,0.65587187,-26.192705,0.65659559,-26.158188,0.28878626,-123.55116
5206090000,0.34376326,138.48647,0.6565212,-26.216249,0.65632176,-26.137983,0.28847077,-123.51151
5206096000,0.34412122,138.44893,0.65624255,-26.198725,0.65602368,-26.128122,0.28890085,-123.51109
5206102000,0.34377673,138.45482,0.65618157,-26.240452,0.65591443,-26.143364,0.28878012,-123.60088
5206108000,0.3440465,138.44756,0.65579474,-26.225204,0.65658712,-26.138206,0.28862703,-123.55423
5206114000,0.34388533,138.51312,0.65656322,-26.25423,0.65613043,-26.142124,0.28889543,-123.53915
5206120000,0.34405237,138.5368,0.65603006,-26.222591,0.655837,-26.16098,0.28860542,-123.60809
5206126000,0.34402436,138.53616,0.65572864,-26.225269,0.65644932,-26.161026,0.28892949,-123.61039
5206132000,0.34364906,138.47356,0.65618849,-26.225016,0.65611684,-26.172426,0.28877172,-123.45217
5206138000,0.34368262,138.53061,0.65600336,-26.241076,0.65597051,-26.168983,0.28867131,-123.6445
5206144000,0.34427616,138.52193,0.65577382,-26.222763,0.65615034,-26.17532,0.28897056,-123.63416
5206150000,0.34381631,138.5042,0.65597314,-26.231007,0.65621829,-26.185627,0.28899482,-123.62006
5206156000,0.34365416,138.47824,0.65609425,-26.258219,0.65596944,-26.207584,0.2883507,-123.65596
5206162000,0.34374025,138.46712,0.65603197,-26.253878,0.65634102,-26.183031,0.28869268,-123.62066
5206168000,0.34362066,138.44931,0.65583163,-26.257439,0.65606475,-26.221485,0.28880978,-123.67222
5206174000,0.34378296,138.45888,0.65598428,-26.248848,0.65581191,-26.179071,0.28894997,-123.66185
5206180000,0.34404373,138.48163,0.65607035,-26.278748,0.65576345,-26.181696,0.28876308,-123.6829
5206186000,0.34411323,138.45781,0.65644765,-26.259172,0.65630323,-26.180494,0.28865212,-123.68351
5206192000,0.34368134,138.42271,0.65627313,-26.279091,0.65621156,-26.192644,0.28877792,-123.58542
5206198000,0.34383026,138.51703,0.65611708,-26.304554,0.65608507,-26.202772,0.28887856,-123.69592
5206204000,0.34411207,138.43102,0.65614051,-26.228086,0.65599662,-26.18396,0.28869417,-123.67753
5206210000,0.34401017,138.46837,0.65609086,-26.293945,0.65575701,-26.213329,0.28895113,-123.72116
5206216000,0.34380534,138.44998,0.65614438,-26.265907,0.65610588,-26.229462,0.28896043,-123.70782
5206222000,0.3439267,138.54475,0.65573227,-26.260353,0.65574449,-26.222273,0.28901848,-123.70481
5206228000,0.34412903,138.40968,0.65616059,-26.300528,0.65643471,-26.211906,0.28893515,-123.73782
5206234000,0.34409335,138.4942,0.6558938,-26.296539,0.65569615,-26.216196,0.28907469,-123.81287
5206240000,0.34397832,138.43727,0.65592241,-26.312645,0.65612829,-26.208443,0.2890296,-123.7429
5206246000,0.34373346,138.49031,0.65620291,-26.292805,0.6562928,-26.23621,0.28918219,-123.78156
5206252000,0.34379962,138.4924,0.65574276,-26.316431,0.6559273,-26.212782,0.28878406,-123.71346
5206258000,0.34366664,138.43233,0.6558609,-26.315571,0.6561361,-26.224018,0.28858358,-123.71938
5206264000,0.34425423,138.44879,0.65604472,-26.315216,0.65609181,-26.212904,0.28958571,-123.76008
5206270000,0.34372056,138.46684,0.65593934,-26.301437,0.65571797,-26.261417,0.2889649,-123.78661
5206276000,0.34382322,138.46487,0.65591395,-26.333958,0.65612239,-26.22991,0.28893784,-123.84721
5206282000,0.34383565,138.43704,0.65592474,-26.308121,0.65593123,-26.27623,0.288793,-123.77986
5206288000,0.34397262,138.39975,0.65590549,-26.302319,0.6561501,-26.259041,0.28883529,-123.77453
5206294000,0.34383598,138.50458,0.65591908,-26.323183,0.65579373,-26.258961,0.28858057,-123.82684
5206300000,0.3442505,138.41725,0.65616316,-26.336142,0.65562844,-26.246861,0.28913805,-123.90675
5206306000,0.34409532,138.45087,0.65607893,-26.334583,0.65595531,-26.272985,0.28870553,-123.74784
5206312000,0.34389845,138.43536,0.65583813,-26.328545,0.65642762,-26.285772,0.28887957,-123.8304
5206318000,0.343932,138.46721,0.65582967,-26.365139,0.65597725,-26.251633,0.28881648,-123.88811
5206324000,0.34416845,138.468,0.65579867,-26.342037,0.65578419,-26.25728,0.2892504,-123.94072
5206330000,0.34420851,138.49298,0.6559667,-26.337666,0.65566528,-26.262802,0.28910857,-123.85113
5206336000,0.34387794,138.48138,0.65572846,-26.34724,0.65582114,-26.284174,0.28900829,-123.83822
5206342000,0.34361941,138.44693,0.65581161,-26.363062,0.65592939,-26.278673,0.28857639,-123.92316
5206348000,0.34388658,138.48308,0.65569448,-26.330523,0.65584111,-26.270391,0.2892316,-123.91001
5206354000,0.34409493,138.48813,0.65607172,-26.36076,0.65540689,-26.264763,0.28956294,-123.92107
5206360000,0.3436088,138.38644,0.65607327,-26.349768,0.65566754,-26.307266,0.28890803,-123.96387
5206366000,0.34405634,138.44212,0.65601081,-26.375397,0.65604216,-26.296968,0.28891888,-123.93904
5206372000,0.3438457,138.53685,0.65510678,-26.346029,0.65570503,-26.293509,0.28876555,-123.92447
5206378000,0.34395945,138.47269,0.65577656,-26.371937,0.6558525,-26.298161,0.28922343,-123.88824
5206384000,0.34391591,138.40163,0.65592653,-26.407963,0.65579009,-26.310682,0.28920928,-123.98953
5206390000,0.3444038,138.47797,0.65601617,-26.368176,0.65594202,-26.290388,0.28962651,-123.97417
5206396000,0.34390408,138.49585,0.65559453,-26.351435,0.65515715,-26.303499,0.28933024,-123.84797
5206402000,0.34370768,138.40157,0.65606338,-26.370613,0.65619057,-26.299501,0.28890711,-123.9643
5206408000,0.34433693,138.44066,0.65568632,-26.345062,0.65623629,-26.313215,0.28928494,-124.02957
5206414000,0.34412012,138.43602,0.65601575,-26.351738,0.65541887,-26.309719,0.2890929,-124.04557
5206420000,0.34418356,138.44121,0.65560734,-26.393164,0.65577793,-26.339527,0.28914827,-123.98468
5206426000,0.34394419,138.44826,0.65597367,-26.412235,0.65562862,-26.307505,0.2890377,-124.01644
5206432000,0.34386742,138.43948,0.65603149,-26.38731,0.65609235,-26.325119,0.2889401,-123.9568
5206438000,0.34415376,138.463,0.65568811,-26.350754,0.65579879,-26.320488,0.28889447,-123.89469
5206444000,0.34394822,138.43808,0.65582335,-26.391352,0.65571141,-26.319088,0.28926831,-124.03861
5206450000,0.34428042,138.38666,0.65594119,-26.394768,0.65611154,-26.347845,0.28952789,-124.06339
5206456000,0.34453738,138.42822,0.65601379,-26.381365,0.65561384,-26.340494,0.28887844,-123.98826
5206462000,0.34412512,138.43716,0.65600538,-26.40333,0.65585726,-26.344372,0.28907216,-124.11705
5206468000,0.34415784,138.44469,0.65581316,-26.397079,0.65589601,-26.369894,0.28967121,-124.03448
5206474000,0.3440918,138.46564,0.65566224,-26.402405,0.65564495,-26.338797,0.28894031,-124.07931
5206480000,0.34428698,138.45125,0.65575218,-26.400333,0.65591377,-26.347614,0.28944573,-124.03387
5206486000,0.34407684,138.42039,0.65543824,-26.437386,0.65565628,-26.348263,0.28886852,-124.13827
5206492000,0.34404194,138.43654,0.65563685,-26.457724,0.65590179,-26.312174,0.28925306,-124.08875
5206498000,0.34400624,138.38896,0.65594667,-26.425373,0.65574026,-26.331705,0.28878883,-124.04331
5206504000,0.34392282,138.45316,0.65568715,-26.425863,0.65569371,-26.361025,0.28944519,-124.10611
5206510000,0.34401071,138.48485,0.65543121,-26.399309,0.6561113,-26.377102,0.28934911,-124.11294
5206516000,0.34411219,138.48622,0.65536654,-26.420525,0.65566713,-26.376577,0.28924057,-124.13951
5206522000,0.34394467,138.40417,0.65586144,-26.467178,0.65549111,-26.349266,0.28889367,-124.12108
5206528000,0.344477,138.43127,0.65586478,-26.427382,0.65556419,-26.391386,0.28923976,-124.15564
5206534000,0.34401491,138.4252,0.6556074,-26.442879,0.6555571,-26.337149,0.28919336,-124.07576
5206540000,0.34376049,138.43588,0.65603435,-26.474541,0.65540576,-26.364077,0.28973979,-124.08795
5206546000,0.34355429,138.44412,0.6555956,-26.476675,0.65559375,-26.398449,0.28905183,-124.14787
5206552000,0.34403104,138.45125,0.65590411,-26.45085,0.65560997,-26.339998,0.28932387,-124.13854
5206558000,0.34430522,138.44092,0.65587026,-26.470938,0.65583915,-26.35955,0.28962368,-124.19191
5206564000,0.34410176,138.41296,0.65526998,-26.477959,0.65591586,-26.343891,0.28928536,-124.13406
5206570000,0.3440485,138.42793,0.65515357,-26.444042,0.65590477,-26.374334,0.28945571,-124.08947
5206576000,0.34379134,138.41946,0.65560663,-26.467365,0.65540981,-26.394882,0.28931656,-124.12752
5206582000,0.34359092,138.39665,0.65572292,-26.492638,0.65550458,-26.439951,0.28954926,-124.22466
5206588000,0.34389251,138.40872,0.65574545,-26.471161,0.65568531,-26.421875,0.28949776,-124.25494
5206594000,0.34397399,138.38618,0.6557008,-26.495869,0.65569556,-26.373354,0.28965273,-124.15175
5206600000,0.34422046,138.41591,0.65558052,-26.49692,0.65556854,-26.417423,0.28930557,-124.17064
5206606000,0.34398979,138.43495,0.6553362,-26.491577,0.65528125,-26.412191,0.28911343,-124.13575
5206612000,0.34424159,138.37006,0.65615016,-26.484179,0.65585923,-26.411472,0.28970581,-124.2966
5206618000,0.34409058,138.42108,0.65577781,-26.49296,0.65568155,-26.40641,0.28964412,-124.27816
5206624000,0.34416881,138.39766,0.65565467,-26.490974,0.65577066,-26.394972,0.28986728,-124.29494
5206630000,0.34426323,138.39949,0.65541399,-26.491968,0.65539747,-26.421953,0.28938976,-124.20088
5206636000,0.34392387,138.41516,0.65556145,-26.489223,0.65573072,-26.439987,0.2894825,-124.25034
5206642000,0.34395772,138.39485,0.65601081,-26.4657,0.65556645,-26.433214,0.28984949,-124.22486
5206648000,0.3442153,138.39597,0.65546691,-26.495377,0.65607095,-26.41744,0.28934973,-124.22598
5206654000,0.34436807,138.39667,0.65543735,-26.488594,0.65568477,-26.433289,0.28961533,-124.3194
5206660000,0.34417444,138.41023,0.65584731,-26.501865,0.6553334,-26.427784,0.28949782,-124.23271
5206666000,0.34414697,138.39984,0.65597343,-26.536701,0.65558249,-26.434801,0.28978795,-124.28539
5206672000,0.34433484,138.43985,0.65549779,-26.51708,0.65558898,-26.460964,0.28927365,-124.36732
5206678000,0.34377497,138.3669,0.65571362,-26.483547,0.65546364,-26.497234,0.28936365,-124.23625
5206684000,0.34417623,138.43201,0.65532035,-26.5121,0.65564579,-26.489632,0.2890352,-124.36783
5206690000,0.34394515,138.37405,0.65563393,-26.525513,0.65544939,-26.470644,0.28934184,-124.31648
5206696000,0.34372127,138.47083,0.65523869,-26.547712,0.65519321,-26.441385,0.29000628,-124.35086
5206702000,0.34367239,138.37433,0.65519512,-26.552782,0.6553719,-26.481586,0.28965005,-124.33155
5206708000,0.34487569,138.37715,0.6556505,-26.519098,0.65577573,-26.429569,0.28968769,-124.41309
5206714000,0.34365645,138.36198,0.65555066,-26.517719,0.65534228,-26.436491,0.28917566,-124.34783
5206720000,0.34395066,138.38736,0.65548056,-26.540312,0.65586048,-26.438046,0.28965437,-124.41672
5206726000,0.34384274,138.36334,0.65571707,-26.570084,0.65578175,-26.489807,0.28981444,-124.37481
5206732000,0.34396338,138.40572,0.65556967,-26.555176,0.6556111,-26.45956,0.28946161,-124.37135
5206738000,0.34383965,138.3907,0.6555627,-26.553553,0.65556008,-26.467678,0.28982514,-124.37956
5206744000,0.34426713,138.31119,0.6555019,-26.575865,0.65580595,-26.489111,0.28933421,-124.39085
5206750000,0.34424782,138.46014,0.65579158,-26.557884,0.65525579,-26.466269,0.28953704,-124.347
5206756000,0.34414539,138.37756,0.65586495,-26.563154,0.65497798,-26.522659,0.28951827,-124.47721
5206762000,0.34428594,138.39453,0.65544742,-26.547186,0.65543801,-26.477865,0.28957582,-124.43072
5206768000,0.34411094,138.33963,0.65576363,-26.550037,0.65513623,-26.48465,0.2894707,-124.33814
5206774000,0.34430861,138.38449,0.65572494,-26.558914,0.65553129,-26.521303,0.28934667,-124.47549
5206780000,0.34423944,138.41847,0.65513104,-26.571024,0.65543187,-26.507381,0.28984109,-124.46697
5206786000,0.34408534,138.403,0.65556359,-26.569166,0.65581256,-26.499237,0.29008475,-124.51691
5206792000,0.34404591,138.41797,0.65530908,-26.606611,0.65548432,-26.473642,0.28927034,-124.52648
5206798000,0.34413627,138.36832,0.65543389,-26.58955,0.65556908,-26.461338,0.28958637,-124.40687
5206804000,0.34421465,138.31404,0.65519631,-26.606054,0.65504992,-26.540882,0.28940845,-124.45166
5206810000,0.34429973,138.36557,0.65554392,-26.596838,0.65558934,-26.467297,0.28949508,-124.5788
5206816000,0.34399319,138.36037,0.65546352,-26.579138,0.65541887,-26.511839,0.28944796,-124.46899
5206822000,0.34431565,138.32721,0.65582901,-26.572237,0.65558255,-26.510056,0.28993112,-124.45888
5206828000,0.34404531,138.39583,0.6552245,-26.603285,0.65549254,-26.524244,0.28982517,-124.51869
5206834000,0.34431458,138.34657,0.65581667,-26.604546,0.65560102,-26.509401,0.28978753,-124.59
5206840000,0.3445828,138.29062,0.65567702,-26.609896,0.65579116,-26.521362,0.2896716,-124.5162
5206846000,0.34414387,138.41512,0.65529019,-26.59635,0.65566826,-26.550798,0.28978875,-124.53222
5206852000,0.34389183,138.42738,0.6552667,-26.595955,0.65530813,-26.548269,0.28947148,-124.52274
5206858000,0.34420168,138.35851,0.65575022,-26.612003,0.65529978,-26.547464,0.28996861,-124.5772
5206864000,0.34432864,138.33714,0.65550053,-26.621723,0.65516496,-26.51387,0.28960308,-124.547
5206870000,0.34412307,138.32515,0.65522772,-26.61408,0.65520561,-26.54286,0.28948072,-124.53685
5206876000,0.343943,138.36703,0.65541804,-26.616898,0.65557998,-26.536955,0.28993082,-124.56248
5206882000,0.34370184,138.35292,0.6551609,-26.597118,0.65549403,-26.549196,0.28997982,-124.61263
5206888000,0.34440127,138.34311,0.65561306,-26.619581,0.65519774,-26.549309,0.2896781,-124.58208
5206894000,0.34435666,138.31233,0.65545064,-26.632902,0.65543389,-26.523045,0.28968385,-124.60489
5206900000,0.34398952,138.34232,0.65535593,-26.596027,0.65509278,-26.553415,0.28956211,-124.62623
5206906000,0.34405732,138.30092,0.65596509,-26.626858,0.65528971,-26.565741,0.28951636,-124.60275
5206912000,0.34499133,138.31509,0.65551001,-26.671957,0.65559208,-26.56321,0.28965867,-124.66756
5206918000,0.34415925,138.33899,0.65543914,-26.638474,0.65541279,-26.571011,0.28978068,-124.61425
5206924000,0.34429666,138.33563,0.6553371,-26.672955,0.65547597,-26.579744,0.28983927,-124.7023
5206930000,0.34479141,138.40404,0.65532798,-26.628441,0.65538365,-26.560759,0.28974929,-124.58009
5206936000,0.3439675,138.31136,0.65533239,-26.654854,0.65532708,-26.601236,0.28978765,-124.74629
5206942000,0.34423369,138.37605,0.65517032,-26.670193,0.65524155,-26.563486,0.2896221,-124.67251
5206948000,0.34423357,138.27585,0.65487301,-26.664024,0.65520763,-26.576063,0.2893801,-124.64366
5206954000,0.34442046,138.33276,0.65544391,-26.680449,0.65542173,-26.584555,0.29016519,-124.72708
5206960000,0.3442021,138.39801,0.65555471,-26.656591,0.65527475,-26.591118,0.29011345,-124.64728
5206966000,0.34415296,138.28801,0.65540308,-26.672295,0.65550756,-26.600554,0.29019225,-124.67754
5206972000,0.34459558,138.36777,0.65549433,-26.643585,0.65507752,-26.578823,0.29030362,-124.67083
5206978000,0.34404975,138.30785,0.65500909,-26.678846,0.65533644,-26.596598,0.28994179,-124.68984
5206984000,0.34483436,138.32672,0.6555649,-26.695793,0.65525824,-26.541492,0.28966725,-124.80562
5206990000,0.3445107,138.24728,0.65583372,-26.673088,0.65520036,-26.586561,0.29020286,-124.71998
5206996000,0.34483439,138.29074,0.65547073,-26.672674,0.65532506,-26.607992,0.29019624,-124.7318
5207002000,0.34415534,138.37842,0.65489882,-26.659449,0.65539241,-26.645018,0.28975049,-124.7657
5207008000,0.34403574,138.38971,0.65518254,-26.695938,0.6554631,-26.602125,0.29017848,-124.80668
5207014000,0.34451637,138.38152,0.65503192,-26.680286,0.65530467,-26.641949,0.29016012,-124.7495
5207020000,0.34419262,138.36443,0.65534097,-26.693193,0.65498167,-26.613815,0.2901485,-124.74604
5207026000,0.34434229,138.29411,0.65539092,-26.710543,0.65530032,-26.611702,0.2899996,-124.76711
5207032000,0.3443931,138.33507,0.65545899,-26.711201,0.65526891,-26.601919,0.29005507,-124.70351
5207038000,0.34406024,138.38463,0.65538269,-26.682688,0.65532655,-26.620649,0.29023221,-124.80061
5207044000,0.34444574,138.34764,0.65484536,-26.698265,0.65557158,-26.636677,0.29015952,-124.739
5207050000,0.34404731,138.31908,0.65528119,-26.694185,0.65522134,-26.600851,0.29008132,-124.81215
5207056000,0.34440872,138.2267,0.65557659,-26.702187,0.65522861,-26.605595,0.28979293,-124.77724
5207062000,0.3441149,138.31795,0.65522164,-26.712479,0.65556157,-26.625881,0.29026538,-124.83113
5207068000,0.34487188,138.34302,0.65556782,-26.67502,0.65555924,-26.646866,0.29018304,-124.79404
